EA_CODE,month,NDVI
10408017,8,4147.35009765625
10408017,9,3363.380126953125
10408017,10,3715.96630859375
10408017,11,3901.627197265625
10408017,12,6003.3974609375
10408005,1,6966.32861328125
10408005,2,7718.37890625
10408005,3,7445.5556640625
10408005,4,7397.48486328125
10408005,5,7015.154296875
10408005,6,6376.5048828125
10408005,7,5625.31689453125
10408005,8,4709.44384765625
10408005,9,3846.4833984375
10408005,10,4423.8125
10408005,11,4441.1845703125
10408005,12,6488.505859375
10408006,1,6174.15380859375
10408006,2,7427.572265625
10408006,3,6784.087890625
10408006,4,6828.68359375
10408006,5,6388.50732421875
10408006,6,5617.970703125
10408006,7,4766.69140625
10408006,8,3915.098876953125
10408006,9,3418.48193359375
10408006,10,3702.36865234375
10408006,11,3661.51416015625
10408006,12,4187.8427734375
10408004,1,6982.43310546875
10408004,2,7535.3046875
10408004,3,7202.6142578125
10408004,4,7093.36572265625
10408004,5,6671.89599609375
10408004,6,6002.76513671875
10408004,7,5098.23681640625
10408004,8,4201.18408203125
10408004,9,3641.8955078125
10408004,10,4243.5166015625
10408004,11,4233.05126953125
10408004,12,6433.51318359375
10408002,1,6258.94140625
10408002,2,6888.96728515625
10408002,3,6235.1513671875
10408002,4,6490.69140625
10408002,5,5637.67822265625
10408002,6,4805.74267578125
10408002,7,4175.55029296875
10408002,8,3631.70751953125
10408002,9,3252.73046875
10408002,10,3394.654541015625
10408002,11,3274.20751953125
10408002,12,3898.162109375
10408003,1,7264.20166015625
10408003,2,7295.98583984375
10408003,3,6947.10400390625
10408003,4,7181.5556640625
10408003,5,6670.20654296875
10408003,6,6028.10888671875
10408003,7,5183.3447265625
10408003,8,4279.41796875
10408003,9,3643.492431640625
10408003,10,4249.44384765625
10408003,11,4239.33447265625
10408003,12,6190.1640625
10401011,1,6451.076171875
10401011,2,8144.4443359375
10401011,3,7832.53955078125
10401011,4,7271.9853515625
10401011,5,7317.599609375
10401011,6,6496.74169921875
10401011,7,5526.9169921875
10401011,8,4415.736328125
10401011,9,3807.865966796875
10401011,10,3833.578857421875
10401011,11,3732.085205078125
10401011,12,5392.03173828125
10401802,1,3626.73974609375
10401802,2,6660.97314453125
10401802,3,6513.501953125
10401802,4,5800.07177734375
10401802,5,4921.18115234375
10401802,6,3872.58837890625
10401802,7,3207.814208984375
10401802,8,2761.683837890625
10401802,9,2651.388671875
10401802,10,2431.88916015625
10401802,11,2249.201416015625
10401802,12,2281.074462890625
10401034,1,5119.11767578125
10401034,2,7981.2998046875
10401034,3,7780.001953125
10401034,4,6982.83935546875
10401034,5,5783.7900390625
10401034,6,4352.93212890625
10401034,7,3500.683349609375
10401034,8,2939.364013671875
10401034,9,2736.859619140625
10401034,10,2593.695556640625
10401034,11,2517.74658203125
10401034,12,2442.525634765625
10401003,1,6793.52587890625
10401003,2,7652.7763671875
10401003,3,7238.28125
10401003,4,7103.42626953125
10401003,5,6618.79736328125
10401003,6,5768.34228515625
10401003,7,5203.3662109375
10401003,8,4415.177734375
10401003,9,3635.1220703125
10401003,10,3789.660400390625
10401003,11,3845.655517578125
10401003,12,5834.98486328125
10401002,1,6370.39013671875
10401002,2,7458.71240234375
10401002,3,6974.7548828125
10401002,4,7049.5458984375
10401002,5,6335.10546875
10401002,6,5800.65771484375
10401002,7,5195.1513671875
10401002,8,4483.87255859375
10401002,9,3854.671630859375
10401002,10,3804.0947265625
10401002,11,3923.73193359375
10401002,12,6229.5615234375
10401004,1,6924.3603515625
10401004,2,7904.0126953125
10401004,3,7374.9970703125
10401004,4,7305.08447265625
10401004,5,6433.32958984375
10401004,6,5502.26806640625
10401004,7,4861.99169921875
10401004,8,4061.0595703125
10401004,9,3391.52587890625
10401004,10,3577.21435546875
10401004,11,3502.5380859375
10401004,12,6670.064453125
10401008,1,6610.5634765625
10401008,2,7784.38427734375
10401008,3,7292.05419921875
10401008,4,6694.54443359375
10401008,5,5956.61376953125
10401008,6,4978.9443359375
10401008,7,4370.4150390625
10401008,8,3683.06689453125
10401008,9,3174.238525390625
10401008,10,3454.423583984375
10401008,11,3292.49755859375
10401008,12,5680.97412109375
10401001,1,6240.33984375
10401001,2,7275.9189453125
10401001,3,6981.91943359375
10401001,4,6820.333984375
10401001,5,6008.0087890625
10401001,6,5457.869140625
10401001,7,5104.25439453125
10401001,8,4475.82275390625
10401001,9,3925.29736328125
10401001,10,4124.6015625
10401001,11,4136.2744140625
10401001,12,5949.41015625
10401009,1,6430.76123046875
10401009,2,7624.04541015625
10401009,3,7162.4609375
10401009,4,6757.66357421875
10401009,5,6517.97900390625
10401009,6,5690.1044921875
10401009,7,5089.572265625
10401009,8,4365.39990234375
10401009,9,3697.818603515625
10401009,10,3779.613525390625
10401009,11,3997.236328125
10401009,12,5293.3564453125
10401007,1,6611.4990234375
10401007,2,7724.43505859375
10401007,3,7401.7021484375
10401007,4,6768.9453125
10401007,5,6546.71728515625
10401007,6,5511.2939453125
10401007,7,4955.96337890625
10401007,8,4053.709716796875
10401007,9,3335.9697265625
10401007,10,3560.21728515625
10401007,11,3477.30810546875
10401007,12,5804.16796875
10401024,1,6969.33837890625
10401024,2,8067.19384765625
10401024,3,7661.90087890625
10401024,4,6874.52978515625
10401024,5,6641.40576171875
10401024,6,5434.31591796875
10401024,7,4337.93896484375
10401024,8,3482.521484375
10401024,9,3090.56103515625
10401024,10,3100.313720703125
10401024,11,2978.0771484375
10401024,12,4042.915283203125
10401037,1,4288.4267578125
10401037,2,7698.4404296875
10401037,3,7420.80517578125
10401037,4,6810.38525390625
10401037,5,5699.3427734375
10401037,6,4923.09130859375
10401037,7,4144.1875
10401037,8,3554.46533203125
10401037,9,3124.934326171875
10401037,10,3083.73388671875
10401037,11,2915.43115234375
10401037,12,2643.876220703125
10401010,1,6399.37841796875
10401010,2,8007.60498046875
10401010,3,7541.513671875
10401010,4,7154.20654296875
10401010,5,6876.96337890625
10401010,6,5801.39990234375
10401010,7,4868.6513671875
10401010,8,3853.7314453125
10401010,9,3494.96435546875
10401010,10,3229.976806640625
10401010,11,3221.330322265625
10401010,12,4496.53466796875
10401025,1,5174.30615234375
10401025,2,7782.9560546875
10401025,3,7419.53515625
10401025,4,6779.58447265625
10401025,5,6000.17333984375
10401025,6,4698.8173828125
10401025,7,3813.331298828125
10401025,8,3156.474365234375
10401025,9,3039.8232421875
10401025,10,2818.1904296875
10401025,11,2778.67529296875
10401025,12,3017.057861328125
10401066,1,3651.31494140625
10401066,2,6961.1328125
10401066,3,7110.37841796875
10401066,4,6395.193359375
10401066,5,5465.21923828125
10401066,6,4792.68212890625
10401066,7,3986.796630859375
10401066,8,3454.990234375
10401066,9,3091.629150390625
10401066,10,2848.639404296875
10401066,11,2706.311279296875
10401066,12,2501.48876953125
10401067,1,3526.57958984375
10401067,2,7173.8369140625
10401067,3,7141.77783203125
10401067,4,6120.2451171875
10401067,5,5191.42431640625
10401067,6,4139.07373046875
10401067,7,3285.29833984375
10401067,8,2844.64404296875
10401067,9,2624.6572265625
10401067,10,2404.998046875
10401067,11,2255.620849609375
10401067,12,2173.225830078125
10401084,1,3876.223876953125
10401084,2,6749.0244140625
10401084,3,6393.884765625
10401084,4,5629.005859375
10401084,5,4744.9580078125
10401084,6,3967.60400390625
10401084,7,3334.775146484375
10401084,8,2856.168212890625
10401084,9,2609.435791015625
10401084,10,2393.703369140625
10401084,11,2328.13818359375
10401084,12,3082.465576171875
10401083,1,3907.46484375
10401083,2,6582.59716796875
10401083,3,6638.08740234375
10401083,4,5631.07470703125
10401083,5,4671.376953125
10401083,6,3890.527099609375
10401083,7,3242.697998046875
10401083,8,2868.61376953125
10401083,9,2666.38037109375
10401083,10,2512.80810546875
10401083,11,2332.480712890625
10401083,12,2963.69873046875
10401059,1,4124.25439453125
10401059,2,6050.39453125
10401059,3,6609.47119140625
10401059,4,6206.01416015625
10401059,5,5029.4560546875
10401059,6,3963.64453125
10401059,7,3164.68505859375
10401059,8,2681.361572265625
10401059,9,2499.289794921875
10401059,10,2279.838623046875
10401059,11,2161.208251953125
10401059,12,2506.179443359375
10401055,1,5710.40966796875
10401055,2,7201.302734375
10401055,3,7387.693359375
10401055,4,7039.7421875
10401055,5,5686.822265625
10401055,6,4762.8125
10401055,7,3628.148193359375
10401055,8,2902.181884765625
10401055,9,2575.511474609375
10401055,10,2454.910888671875
10401055,11,2356.33154296875
10401055,12,2600.443359375
10401056,1,5911.0771484375
10401056,2,7571.7255859375
10401056,3,7650.37109375
10401056,4,6936.51318359375
10401056,5,5618.5947265625
10401056,6,4586.10302734375
10401056,7,3680.62451171875
10401056,8,2972.900634765625
10401056,9,2637.523193359375
10401056,10,2562.970703125
10401056,11,2470.484375
10401056,12,2610.17529296875
10401057,1,4930.16748046875
10401057,2,6853.2939453125
10401057,3,7149.75048828125
10401057,4,6754.27783203125
10401057,5,5246.126953125
10401057,6,4171.81787109375
10401057,7,3192.449462890625
10401057,8,2734.908447265625
10401057,9,2426.80615234375
10401057,10,2286.881591796875
10401057,11,2194.88525390625
10401057,12,2749.746337890625
10401054,1,5442.30126953125
10401054,2,7385.79296875
10401054,3,7064.3876953125
10401054,4,6670.6611328125
10401054,5,5286.1044921875
10401054,6,4478.224609375
10401054,7,3309.3486328125
10401054,8,2715.337890625
10401054,9,2473.881591796875
10401054,10,2226.128662109375
10401054,11,2144.693115234375
10401054,12,2258.690673828125
10401062,1,3875.57177734375
10401062,2,7482.85595703125
10401062,3,7136.93798828125
10401062,4,6413.171875
10401062,5,5013.83642578125
10401062,6,3613.791748046875
10401062,7,2950.637939453125
10401062,8,2421.64111328125
10401062,9,2238.312744140625
10401062,10,2029.328125
10401062,11,1921.232177734375
10401062,12,2496.5517578125
10401061,1,3942.127197265625
10401061,2,7422.3984375
10401061,3,7240.271484375
10401061,4,6461.25537109375
10401061,5,5191.25927734375
10401061,6,3737.413330078125
10401061,7,3023.84521484375
10401061,8,2457.732177734375
10401061,9,2275.1962890625
10401061,10,2085.931884765625
10401061,11,1979.352294921875
10401061,12,2402.106689453125
10401060,1,4998.11572265625
10401060,2,7479.8623046875
10401060,3,6853.77734375
10401060,4,6239.58349609375
10401060,5,5032.2294921875
10401060,6,3916.28564453125
10401060,7,3192.140869140625
10401060,8,2800.938720703125
10401060,9,2579.185546875
10401060,10,2428.280517578125
10401060,11,2285.071044921875
10401060,12,2109.023193359375
10401058,1,5455.87353515625
10401058,2,7463.32666015625
10401058,3,7122.099609375
10401058,4,6767.19189453125
10401058,5,5374.17724609375
10401058,6,4323.61767578125
10401058,7,3222.89501953125
10401058,8,2725.0419921875
10401058,9,2481.55810546875
10401058,10,2335.2998046875
10401058,11,2258.722412109375
10401058,12,2241.558349609375
10401053,1,5833.0185546875
10401053,2,7640.42333984375
10401053,3,7084.78173828125
10401053,4,6619.30322265625
10401053,5,5455.44091796875
10401053,6,4414.6533203125
10401053,7,3350.712158203125
10401053,8,2811.84521484375
10401053,9,2547.19873046875
10401053,10,2361.164794921875
10401053,11,2261.99755859375
10401053,12,2377.45068359375
10401051,1,5156.830078125
10401051,2,7966.126953125
10401051,3,7173.5185546875
10401051,4,6511.35302734375
10401051,5,5386.06005859375
10401051,6,4113.337890625
10401051,7,3202.730712890625
10401051,8,2697.143310546875
10401051,9,2463.2138671875
10401051,10,2256.118408203125
10401051,11,2218.49072265625
10401051,12,2224.528564453125
10401064,1,4790.51708984375
10401064,2,7752.72705078125
10401064,3,7391.24658203125
10401064,4,6593.43408203125
10401064,5,5356.22705078125
10401064,6,4194.97314453125
10401064,7,3359.632080078125
10401064,8,2956.239013671875
10401064,9,2686.013916015625
10401064,10,2501.961669921875
10401064,11,2347.117431640625
10401064,12,2284.734375
10401065,1,5252.923828125
10401065,2,7712.3681640625
10401065,3,7323.46923828125
10401065,4,6781.30908203125
10401065,5,5471.85400390625
10401065,6,4281.3173828125
10401065,7,3172.984619140625
10401065,8,2728.14599609375
10401065,9,2524.259033203125
10401065,10,2353.106689453125
10401065,11,2226.74267578125
10401065,12,2156.705078125
10401050,1,4652.1162109375
10401050,2,7351.73779296875
10401050,3,6620.8388671875
10401050,4,5916.6025390625
10401050,5,5121.62158203125
10401050,6,4168.51611328125
10401050,7,3476.907958984375
10401050,8,3081.08203125
10401050,9,2745.869140625
10401050,10,2567.14306640625
10401050,11,2427.824462890625
10401050,12,2439.96875
10401049,1,4926.98876953125
10401049,2,7530.580078125
10401049,3,6768.26220703125
10401049,4,6017.38916015625
10401049,5,5125.14892578125
10401049,6,4156.47509765625
10401049,7,3191.97802734375
10401049,8,2677.220703125
10401049,9,2456.34716796875
10401049,10,2258.37939453125
10401049,11,2220.273681640625
10401049,12,2361.3857421875
10401052,1,5108.09326171875
10401052,2,7988.64208984375
10401052,3,7217.99365234375
10401052,4,6295.89306640625
10401052,5,5140.95751953125
10401052,6,4201.42236328125
10401052,7,3139.623291015625
10401052,8,2630.515625
10401052,9,2439.712890625
10401052,10,2247.491943359375
10401052,11,2171.62744140625
10401052,12,2231.8134765625
10401048,1,4810.6572265625
10401048,2,7026.83154296875
10401048,3,6306.51220703125
10401048,4,5463.04248046875
10401048,5,4595.7265625
10401048,6,3955.350830078125
10401048,7,3205.0751953125
10401048,8,2704.164306640625
10401048,9,2511.24169921875
10401048,10,2214.648193359375
10401048,11,2155.38134765625
10401048,12,2347.54443359375
10401047,1,5037.51513671875
10401047,2,7267.884765625
10401047,3,6326.57861328125
10401047,4,5829.4560546875
10401047,5,4775.404296875
10401047,6,3943.16650390625
10401047,7,3270.8173828125
10401047,8,2797.89794921875
10401047,9,2620.8017578125
10401047,10,2271.928466796875
10401047,11,2198.41064453125
10401047,12,2382.835205078125
10401046,1,5373.74658203125
10401046,2,7430.17333984375
10401046,3,6540.82421875
10401046,4,6144.2939453125
10401046,5,4982.095703125
10401046,6,4003.658447265625
10401046,7,3293.265869140625
10401046,8,2818.789306640625
10401046,9,2644.59375
10401046,10,2351.593017578125
10401046,11,2312
10401046,12,2317.451416015625
10401045,1,6341.3056640625
10401045,2,8122.431640625
10401045,3,7616.30322265625
10401045,4,7143.53173828125
10401045,5,5854.75439453125
10401045,6,4432.37548828125
10401045,7,3679.53173828125
10401045,8,3074.85693359375
10401045,9,2857.105224609375
10401045,10,2771.61669921875
10401045,11,2716.927978515625
10401045,12,2811.607421875
10401044,1,5975.59033203125
10401044,2,7969.72607421875
10401044,3,7521.35986328125
10401044,4,7053.623046875
10401044,5,6091.45361328125
10401044,6,4591.625
10401044,7,3822.672607421875
10401044,8,3185.165283203125
10401044,9,2982.6328125
10401044,10,2845.143310546875
10401044,11,2780.813232421875
10401044,12,2773.220458984375
10401043,1,5296.96142578125
10401043,2,7899.1494140625
10401043,3,7207.0986328125
10401043,4,6513.01416015625
10401043,5,5495.55615234375
10401043,6,4265.294921875
10401043,7,3548.921630859375
10401043,8,2987.78955078125
10401043,9,2766.365234375
10401043,10,2602.282470703125
10401043,11,2558.14111328125
10401043,12,2650.076416015625
10401042,1,5691.390625
10401042,2,8187.40966796875
10401042,3,7839.3232421875
10401042,4,7243.935546875
10401042,5,5711.21826171875
10401042,6,4365.91357421875
10401042,7,3659.891357421875
10401042,8,3120.257080078125
10401042,9,2882.676025390625
10401042,10,2763.084716796875
10401042,11,2676.306640625
10401042,12,2700.630615234375
10401041,1,5549.35205078125
10401041,2,8060.60546875
10401041,3,7726.7724609375
10401041,4,6924.94140625
10401041,5,5261.001953125
10401041,6,4236.3486328125
10401041,7,3527.200439453125
10401041,8,2967.319580078125
10401041,9,2750.5478515625
10401041,10,2642.5146484375
10401041,11,2537.710205078125
10401041,12,2465.452392578125
10401039,1,5316.0537109375
10401039,2,7583.54345703125
10401039,3,7388.2841796875
10401039,4,6836.47216796875
10401039,5,5429.57763671875
10401039,6,4428.75927734375
10401039,7,3476.994873046875
10401039,8,2879.6767578125
10401039,9,2623.26416015625
10401039,10,2464.52734375
10401039,11,2304.01220703125
10401039,12,2232.923828125
10401038,1,4977.94775390625
10401038,2,7761.3564453125
10401038,3,7587.5146484375
10401038,4,6753.943359375
10401038,5,5069.2021484375
10401038,6,4339.47216796875
10401038,7,3442.02978515625
10401038,8,2970.6474609375
10401038,9,2721.662353515625
10401038,10,2627.194580078125
10401038,11,2525.118896484375
10401038,12,2414.8505859375
10401031,1,5984.51513671875
10401031,2,7740.02783203125
10401031,3,7543.80078125
10401031,4,6907.859375
10401031,5,5949.6650390625
10401031,6,4608.73828125
10401031,7,3855.207763671875
10401031,8,3252.04736328125
10401031,9,2906.97900390625
10401031,10,2855.840576171875
10401031,11,2812.6318359375
10401031,12,2760.898681640625
10401030,1,5959.5361328125
10401030,2,7729.5634765625
10401030,3,7361.08154296875
10401030,4,7058.19189453125
10401030,5,6509.3916015625
10401030,6,5471.591796875
10401030,7,4499.068359375
10401030,8,3623.9697265625
10401030,9,3112.108642578125
10401030,10,3170.579345703125
10401030,11,2968.313232421875
10401030,12,3360.9013671875
10401029,1,5560.15771484375
10401029,2,7819.74560546875
10401029,3,7579.48388671875
10401029,4,7305.56494140625
10401029,5,6098.5029296875
10401029,6,4902.10400390625
10401029,7,4019.4443359375
10401029,8,3336.641845703125
10401029,9,2974.171875
10401029,10,2963.082275390625
10401029,11,2751.70458984375
10401029,12,2837.594482421875
10401032,1,5732.845703125
10401032,2,8033.72216796875
10401032,3,7996.2685546875
10401032,4,7283.18701171875
10401032,5,6654.49853515625
10401032,6,4887.8115234375
10401032,7,3987.369873046875
10401032,8,3355.501953125
10401032,9,3095.001220703125
10401032,10,3029.08056640625
10401032,11,2813.679443359375
10401032,12,2790.70068359375
10401005,1,6968.07958984375
10401005,2,7919.40087890625
10401005,3,7395.3916015625
10401005,4,7119.9921875
10401005,5,6576.46630859375
10401005,6,5766.05615234375
10401005,7,4824.140625
10401005,8,3945.753173828125
10401005,9,3303.10595703125
10401005,10,3453.21533203125
10401005,11,3365.141845703125
10401005,12,5433.361328125
10401028,1,5198.77880859375
10401028,2,7799.65185546875
10401028,3,7632.18896484375
10401028,4,7242.61083984375
10401028,5,6234.59033203125
10401028,6,5165.607421875
10401028,7,4181.50732421875
10401028,8,3502.614013671875
10401028,9,3169.391845703125
10401028,10,3021.03857421875
10401028,11,2900.601806640625
10401028,12,2983.691650390625
10401006,1,6544.74169921875
10401006,2,7912.33544921875
10401006,3,7510.5068359375
10401006,4,7063.62744140625
10401006,5,6631.63134765625
10401006,6,5762.7158203125
10401006,7,4737.4306640625
10401006,8,3822.775146484375
10401006,9,3356.61279296875
10401006,10,3492.60009765625
10401006,11,3319.138916015625
10401006,12,4428.544921875
10401026,1,5992.04833984375
10401026,2,7789.470703125
10401026,3,7229.0888671875
10401026,4,7044.01318359375
10401026,5,5975.16943359375
10401026,6,4891.00146484375
10401026,7,3916.479736328125
10401026,8,3240.19091796875
10401026,9,2882.373291015625
10401026,10,2762.41259765625
10401026,11,2698.47119140625
10401026,12,3350.4814453125
10401027,1,5882.2783203125
10401027,2,7923.65673828125
10401027,3,7494.69287109375
10401027,4,7108.37451171875
10401027,5,6098.32080078125
10401027,6,5154.01513671875
10401027,7,3922.77880859375
10401027,8,3287.404541015625
10401027,9,2996.587890625
10401027,10,2947.236328125
10401027,11,2893.91162109375
10401027,12,3542.557861328125
10401033,1,4383.52978515625
10401033,2,7569.677734375
10401033,3,7471.0029296875
10401033,4,6937.82568359375
10401033,5,5657.58056640625
10401033,6,4314.62255859375
10401033,7,3620.014892578125
10401033,8,2977.4833984375
10401033,9,2724.49365234375
10401033,10,2551.328125
10401033,11,2381.23876953125
10401033,12,2284.459716796875
10401036,1,5836.48876953125
10401036,2,7941.16162109375
10401036,3,7461.41845703125
10401036,4,6687.326171875
10401036,5,5525.16015625
10401036,6,4196.04931640625
10401036,7,3332.808349609375
10401036,8,2908.5517578125
10401036,9,2824.164794921875
10401036,10,2586.289306640625
10401036,11,2498.968017578125
10401036,12,2716.914794921875
10401063,1,3847.017822265625
10401063,2,7310.05078125
10401063,3,6966.31640625
10401063,4,5901.7216796875
10401063,5,4691.859375
10401063,6,3705.384033203125
10401063,7,2925.4462890625
10401063,8,2551.432861328125
10401063,9,2366.9833984375
10401063,10,2120.135986328125
10401063,11,1988.2342529296875
10401063,12,2041.3272705078125
10401040,1,5435.400390625
10401040,2,8049.8564453125
10401040,3,7940.8974609375
10401040,4,7340.88232421875
10401040,5,5590.53955078125
10401040,6,4415.09228515625
10401040,7,3507.481689453125
10401040,8,2989.678466796875
10401040,9,2764.046142578125
10401040,10,2693.888427734375
10401040,11,2568.4384765625
10401040,12,2535.906494140625
10401035,1,5471.98681640625
10401035,2,7951.294921875
10401035,3,7579.205078125
10401035,4,6961.97412109375
10401035,5,5515.80908203125
10401035,6,4165.6533203125
10401035,7,3404.8544921875
10401035,8,2877.374267578125
10401035,9,2734.04443359375
10401035,10,2584.261962890625
10401035,11,2454.271728515625
10401035,12,2810.298095703125
10401806,1,3339.704833984375
10401806,2,6729.28857421875
10401806,3,6431.47265625
10401806,4,5853.265625
10401806,5,4803.77685546875
10401806,6,3788.1787109375
10401806,7,2999.099365234375
10401806,8,2715.2275390625
10401806,9,2532.735107421875
10401806,10,2312.774169921875
10401806,11,2162.669921875
10401806,12,2139.71240234375
10401801,1,3450.882080078125
10401801,2,7187.88134765625
10401801,3,7134.76611328125
10401801,4,6573.9951171875
10401801,5,5616.703125
10401801,6,4434.0556640625
10401801,7,3576.939697265625
10401801,8,3173.165283203125
10401801,9,2978.28564453125
10401801,10,2654.316162109375
10401801,11,2487.483642578125
10401801,12,2352.74853515625
10401805,1,3341.123779296875
10401805,2,5909.07861328125
10401805,3,5674.3740234375
10401805,4,5260.8408203125
10401805,5,4073.036865234375
10401805,6,3185.740234375
10401805,7,2825.207275390625
10401805,8,2424.82421875
10401805,9,2374.315673828125
10401805,10,2177.01708984375
10401805,11,2085.993896484375
10401805,12,1963.427734375
10401804,1,3288.38232421875
10401804,2,5799.48046875
10401804,3,5578.3818359375
10401804,4,5116.392578125
10401804,5,3908.78955078125
10401804,6,3016.81591796875
10401804,7,2770.405517578125
10401804,8,2317.505126953125
10401804,9,2291.214599609375
10401804,10,2076.05615234375
10401804,11,2028.385009765625
10401804,12,1835.598876953125
10401803,1,3217.263427734375
10401803,2,6183.10693359375
10401803,3,5923.2294921875
10401803,4,5363.28515625
10401803,5,4292.193359375
10401803,6,3244.944580078125
10401803,7,2606.650146484375
10401803,8,2399.15087890625
10401803,9,2303.556396484375
10401803,10,1990.3848876953125
10401803,11,1881.66162109375
10401803,12,1781.8250732421875
10401094,1,6667.33203125
10401094,2,7956.60595703125
10401094,3,7820.30078125
10401094,4,7308.63232421875
10401094,5,6987.6650390625
10401094,6,5681.67431640625
10401094,7,4399.55322265625
10401094,8,3380.989013671875
10401094,9,3021.1484375
10401094,10,2840.59814453125
10401094,11,2736.1015625
10401094,12,3514.135009765625
10401090,1,6316.74560546875
10401090,2,7827.94970703125
10401090,3,7810.0087890625
10401090,4,7431.1767578125
10401090,5,6985.4892578125
10401090,6,6296.43212890625
10401090,7,5048.9140625
10401090,8,3757.052490234375
10401090,9,3228.423095703125
10401090,10,3098.804443359375
10401090,11,3046.075927734375
10401090,12,3872.34375
10401091,1,5762.20703125
10401091,2,7726.06494140625
10401091,3,7346.82568359375
10401091,4,6580.32421875
10401091,5,5847.033203125
10401091,6,4613.2724609375
10401091,7,3556.925048828125
10401091,8,2796.887451171875
10401091,9,2574.670654296875
10401091,10,2425.45166015625
10401091,11,2333.887939453125
10401091,12,2746.883544921875
10401085,1,3885.7900390625
10401085,2,6963.50634765625
10401085,3,6437.5869140625
10401085,4,5616.70751953125
10401085,5,4740.119140625
10401085,6,3614.6142578125
10401085,7,3032.856201171875
10401085,8,2532.9453125
10401085,9,2431.811279296875
10401085,10,2117.123779296875
10401085,11,2010.96484375
10401085,12,2461.16943359375
10401093,1,4914.88427734375
10401093,2,7257.39404296875
10401093,3,6580.17724609375
10401093,4,5604.2626953125
10401093,5,4497.5048828125
10401093,6,3764.929443359375
10401093,7,3034.078125
10401093,8,2550.481689453125
10401093,9,2368.832275390625
10401093,10,2186.579345703125
10401093,11,2136.37646484375
10401093,12,3029.5224609375
10401092,1,4677.49169921875
10401092,2,7159.52734375
10401092,3,6340.61865234375
10401092,4,5582.91650390625
10401092,5,4618.7939453125
10401092,6,3592.08251953125
10401092,7,2947.3193359375
10401092,8,2486.44775390625
10401092,9,2329.53271484375
10401092,10,2111.59326171875
10401092,11,2022.07275390625
10401092,12,2495.335205078125
10401076,1,5421.20263671875
10401076,2,7936.619140625
10401076,3,7691.14306640625
10401076,4,7211.3515625
10401076,5,6161.7958984375
10401076,6,5331.47216796875
10401076,7,4115.45263671875
10401076,8,3145.175537109375
10401076,9,2890.51513671875
10401076,10,2687.20947265625
10401076,11,2609.876708984375
10401076,12,2728.20947265625
10401082,1,3900.738525390625
10401082,2,7116.443359375
10401082,3,7242.8701171875
10401082,4,6546.31494140625
10401082,5,5346.701171875
10401082,6,4247.8935546875
10401082,7,3604.20703125
10401082,8,3085.111328125
10401082,9,2854.400146484375
10401082,10,2728.7392578125
10401082,11,2525.9970703125
10401082,12,3310.4375
10401087,1,4161.90625
10401087,2,7212.30810546875
10401087,3,6954.0595703125
10401087,4,6394.42529296875
10401087,5,5627.3974609375
10401087,6,4310.21484375
10401087,7,3428.655029296875
10401087,8,2844.15576171875
10401087,9,2637.606201171875
10401087,10,2354.00244140625
10401087,11,2254.02294921875
10401087,12,2462.969482421875
10401086,1,3990.7001953125
10401086,2,7262.5361328125
10401086,3,6838.0390625
10401086,4,6165.93212890625
10401086,5,5292.59814453125
10401086,6,4211.61083984375
10401086,7,3379.625
10401086,8,2866.9765625
10401086,9,2706.607177734375
10401086,10,2394.09619140625
10401086,11,2297.918212890625
10401086,12,2616.018798828125
10401089,1,5988.4150390625
10401089,2,7641.40771484375
10401089,3,7307.4560546875
10401089,4,6914.8828125
10401089,5,6197.03271484375
10401089,6,5455.42724609375
10401089,7,4315.525390625
10401089,8,3309.451416015625
10401089,9,2943.285400390625
10401089,10,2903.989501953125
10401089,11,2768.1611328125
10401089,12,3149.547607421875
10401074,1,6024.91064453125
10401074,2,7704.9033203125
10401074,3,7453.6357421875
10401074,4,6964.8134765625
10401074,5,6179.36083984375
10401074,6,5066.83642578125
10401074,7,4111.453125
10401074,8,3415.474609375
10401074,9,3139.392578125
10401074,10,3136.9345703125
10401074,11,2965.232421875
10401074,12,3094.1875
10401075,1,5201.28369140625
10401075,2,7360.93896484375
10401075,3,7138.8125
10401075,4,6736.7685546875
10401075,5,5835.72265625
10401075,6,5001.93310546875
10401075,7,3783.402587890625
10401075,8,3061.304931640625
10401075,9,2782.391845703125
10401075,10,2449.00244140625
10401075,11,2335.34423828125
10401075,12,2193.561279296875
10401088,1,6309.318359375
10401088,2,7623.83984375
10401088,3,7397.40771484375
10401088,4,7138.96923828125
10401088,5,6526.87353515625
10401088,6,5595.5849609375
10401088,7,4475.1669921875
10401088,8,3326.1201171875
10401088,9,2984.95068359375
10401088,10,2883.4697265625
10401088,11,2781.937255859375
10401088,12,3034.06591796875
10401077,1,4993.59716796875
10401077,2,7480.98681640625
10401077,3,7361.7646484375
10401077,4,6922.4599609375
10401077,5,6035.76318359375
10401077,6,5078.83154296875
10401077,7,4012.2197265625
10401077,8,3235.0986328125
10401077,9,2952.89697265625
10401077,10,2730.49560546875
10401077,11,2627.672607421875
10401077,12,2554.430419921875
10401080,1,3474.827880859375
10401080,2,7091.97021484375
10401080,3,6900.34228515625
10401080,4,6006.21826171875
10401080,5,5050.64453125
10401080,6,4071.277587890625
10401080,7,3279.03759765625
10401080,8,2772.964599609375
10401080,9,2577.216552734375
10401080,10,2308.962646484375
10401080,11,2121.39208984375
10401080,12,2569.4775390625
10401081,1,3463.16455078125
