GEO_ID,NAME,pop,popblack,pophispanic,poor,poorblack,poorhispanic
06045010601,"Census Tract 106.01, Mendocino County, California",2404,0,328,533,0,88
06045010602,"Census Tract 106.02, Mendocino County, California",4368,0,1030,318,0,55
06045010700,"Census Tract 107, Mendocino County, California",6618,48,1266,1197,5,318
06045010801,"Census Tract 108.01, Mendocino County, California",5297,0,1489,555,0,118
06045010802,"Census Tract 108.02, Mendocino County, California",1742,3,262,172,0,16
06045010900,"Census Tract 109, Mendocino County, California",4606,5,1455,755,5,301
06045011001,"Census Tract 110.01, Mendocino County, California",1816,0,98,263,0,0
06045011003,"Census Tract 110.03, Mendocino County, California",3618,1,487,449,1,109
06045011004,"Census Tract 110.04, Mendocino County, California",2057,0,66,118,0,0
06045011102,"Census Tract 111.02, Mendocino County, California",4297,3,963,445,3,188
06045011200,"Census Tract 112, Mendocino County, California",3075,36,1039,618,13,154
06045011300,"Census Tract 113, Mendocino County, California",5891,0,2479,1277,0,737
06045011400,"Census Tract 114, Mendocino County, California",4358,10,896,477,10,317
06045011501,"Census Tract 115.01, Mendocino County, California",3925,0,860,538,0,70
06045011502,"Census Tract 115.02, Mendocino County, California",2637,34,1345,725,20,471
06045011600,"Census Tract 116, Mendocino County, California",5512,31,2646,1060,6,620
06045011700,"Census Tract 117, Mendocino County, California",3582,29,656,554,27,86
06045011800,"Census Tract 118, Mendocino County, California",1835,7,581,289,7,133
06045990100,"Census Tract 9901, Mendocino County, California",0,0,0,0,0,0
06047000201,"Census Tract 2.01, Merced County, California",3560,0,1604,831,0,460
06047000202,"Census Tract 2.02, Merced County, California",2270,3,1396,371,0,260
06047000204,"Census Tract 2.04, Merced County, California",4863,0,3735,846,0,316
06047000205,"Census Tract 2.05, Merced County, California",5432,8,4191,697,0,614
06047000301,"Census Tract 3.01, Merced County, California",5682,0,4057,1105,0,851
06047000303,"Census Tract 3.03, Merced County, California",2633,0,1295,486,0,311
06047000305,"Census Tract 3.05, Merced County, California",6339,0,4419,507,0,478
06047000306,"Census Tract 3.06, Merced County, California",3884,0,3264,961,0,829
06047000401,"Census Tract 4.01, Merced County, California",1606,33,868,291,19,117
06047000403,"Census Tract 4.03, Merced County, California",4082,0,1689,869,0,519
06047000404,"Census Tract 4.04, Merced County, California",5329,0,2104,266,0,207
06047000503,"Census Tract 5.03, Merced County, California",1735,28,809,376,0,291
06047000504,"Census Tract 5.04, Merced County, California",6632,196,4946,928,0,844
06047000505,"Census Tract 5.05, Merced County, California",7092,20,5058,1297,2,989
06047000601,"Census Tract 6.01, Merced County, California",4703,94,2344,1243,36,770
06047000602,"Census Tract 6.02, Merced County, California",4617,67,3104,1045,9,735
06047000603,"Census Tract 6.03, Merced County, California",5280,385,2842,1003,20,846
06047000701,"Census Tract 7.01, Merced County, California",3347,178,2232,980,10,657
06047000702,"Census Tract 7.02, Merced County, California",5327,132,1667,572,17,108
06047000801,"Census Tract 8.01, Merced County, California",5773,205,2940,458,34,311
06047000802,"Census Tract 8.02, Merced County, California",4360,71,2242,544,21,400
06047000901,"Census Tract 9.01, Merced County, California",3284,12,1943,318,0,207
06047000903,"Census Tract 9.03, Merced County, California",5062,51,1341,1006,0,569
06047000904,"Census Tract 9.04, Merced County, California",4874,102,2293,464,0,113
06047001003,"Census Tract 10.03, Merced County, California",4567,452,2521,1311,132,753
06047001004,"Census Tract 10.04, Merced County, California",3596,351,1829,958,91,595
06047001005,"Census Tract 10.05, Merced County, California",2378,185,1364,723,45,419
06047001006,"Census Tract 10.06, Merced County, California",4734,411,1843,1398,33,880
06047001007,"Census Tract 10.07, Merced County, California",2962,47,983,852,0,456
06047001008,"Census Tract 10.08, Merced County, California",7320,735,3715,1091,119,408
06047001101,"Census Tract 11.01, Merced County, California",5646,201,2285,944,128,543
06047001200,"Census Tract 12, Merced County, California",5604,68,2679,477,28,235
06047001301,"Census Tract 13.01, Merced County, California",2722,40,1555,741,19,482
06047001302,"Census Tract 13.02, Merced County, California",2955,96,2141,1317,13,1013
06047001401,"Census Tract 14.01, Merced County, California",3702,160,2195,1048,34,563
06047001402,"Census Tract 14.02, Merced County, California",4439,242,2031,807,128,511
06047001501,"Census Tract 15.01, Merced County, California",2260,23,1509,85,0,51
06047001502,"Census Tract 15.02, Merced County, California",2280,10,2131,710,10,583
06047001503,"Census Tract 15.03, Merced County, California",4712,144,3813,2200,42,1554
06047001601,"Census Tract 16.01, Merced County, California",4733,232,4053,1921,160,1602
06047001603,"Census Tract 16.03, Merced County, California",3983,55,2858,1007,33,793
06047001604,"Census Tract 16.04, Merced County, California",3837,172,2766,805,13,557
06047001700,"Census Tract 17, Merced County, California",6889,339,3953,2306,218,1491
06047001801,"Census Tract 18.01, Merced County, California",3287,143,1153,456,106,368
06047001901,"Census Tract 19.01, Merced County, California",5693,0,5023,1379,0,1265
06047001902,"Census Tract 19.02, Merced County, California",2158,42,1510,317,3,273
06047002001,"Census Tract 20.01, Merced County, California",1119,18,758,359,0,278
06047002002,"Census Tract 20.02, Merced County, California",7534,0,4431,1588,0,1245
06047002100,"Census Tract 21, Merced County, California",4167,8,2702,360,8,248
06047002201,"Census Tract 22.01, Merced County, California",6385,71,4805,1874,42,1524
06047002203,"Census Tract 22.03, Merced County, California",5087,83,4132,258,0,208
06047002204,"Census Tract 22.04, Merced County, California",5629,147,4888,807,0,785
06047002301,"Census Tract 23.01, Merced County, California",7026,361,3443,689,58,226
06047002303,"Census Tract 23.03, Merced County, California",6025,135,3837,699,2,651
06047002304,"Census Tract 23.04, Merced County, California",1909,0,1133,132,0,40
06047002305,"Census Tract 23.05, Merced County, California",4141,0,3405,472,0,436
06047002306,"Census Tract 23.06, Merced County, California",3057,0,2357,482,0,474
06047002401,"Census Tract 24.01, Merced County, California",1358,67,820,297,0,201
06047002403,"Census Tract 24.03, Merced County, California",2689,188,1908,375,0,305
06047002404,"Census Tract 24.04, Merced County, California",4208,129,2989,492,0,475
06047002500,"Census Tract 25, Merced County, California",2326,28,1065,210,22,128
06047002601,"Census Tract 26.01, Merced County, California",2370,0,979,236,0,0
06047002602,"Census Tract 26.02, Merced County, California",4034,287,1413,477,72,137
06049000100,"Census Tract 1, Modoc County, California",3183,82,356,799,47,109
06049000200,"Census Tract 2, Modoc County, California",1602,0,395,276,0,69
06049000300,"Census Tract 3, Modoc County, California",2429,4,257,278,0,0
06049000400,"Census Tract 4, Modoc County, California",1379,7,197,184,1,33
06051000101,"Census Tract 1.01, Mono County, California",3999,13,1100,839,13,506
06051000102,"Census Tract 1.02, Mono County, California",1987,0,171,217,0,123
06051000201,"Census Tract 2.01, Mono County, California",3072,49,1081,289,0,147
06051000202,"Census Tract 2.02, Mono County, California",5191,0,1502,375,0,289
06053000101,"Census Tract 1.01, Monterey County, California",2346,31,1681,122,2,20
06053000103,"Census Tract 1.03, Monterey County, California",4386,60,3335,456,0,362
06053000104,"Census Tract 1.04, Monterey County, California",3615,59,2545,138,0,76
06053000105,"Census Tract 1.05, Monterey County, California",3398,16,1618,114,3,75
06053000106,"Census Tract 1.06, Monterey County, California",5964,0,4748,407,0,361
06053000200,"Census Tract 2, Monterey County, California",7166,0,5852,1317,0,1285
06053000300,"Census Tract 3, Monterey County, California",4590,107,3175,487,5,468
06053000400,"Census Tract 4, Monterey County, California",7692,289,6432,1198,0,1024
06053000501,"Census Tract 5.01, Monterey County, California",4681,24,4556,1307,0,1307
06053000502,"Census Tract 5.02, Monterey County, California",4434,21,3943,1030,19,968
06053000600,"Census Tract 6, Monterey County, California",7142,0,7019,2141,0,2114
06053000701,"Census Tract 7.01, Monterey County, California",5304,0,5251,1398,0,1391
06053000702,"Census Tract 7.02, Monterey County, California",6204,10,6076,1208,5,1157
06053000800,"Census Tract 8, Monterey County, California",5686,126,5584,831,6,801
06053000900,"Census Tract 9, Monterey County, California",5663,94,5380,1074,0,958
06053001200,"Census Tract 12, Monterey County, California",2864,0,1187,311,0,176
06053001300,"Census Tract 13, Monterey County, California",2395,64,2101,506,23,402
06053001400,"Census Tract 14, Monterey County, California",2649,22,1249,424,3,322
06053001500,"Census Tract 15, Monterey County, California",6215,23,3584,318,0,231
06053001600,"Census Tract 16, Monterey County, California",2707,19,1326,135,1,52
06053001700,"Census Tract 17, Monterey County, California",4259,74,2971,874,16,824
06053001801,"Census Tract 18.01, Monterey County, California",4220,285,2623,638,95,536
06053001802,"Census Tract 18.02, Monterey County, California",5132,111,4000,738,22,581
06053010101,"Census Tract 101.01, Monterey County, California",5240,77,4389,726,67,573
06053010102,"Census Tract 101.02, Monterey County, California",3345,23,1796,71,0,44
06053010202,"Census Tract 102.02, Monterey County, California",4535,31,2680,93,0,0
06053010305,"Census Tract 103.05, Monterey County, California",4763,0,2144,199,0,23
06053010306,"Census Tract 103.06, Monterey County, California",1100,7,465,47,0,35
06053010400,"Census Tract 104, Monterey County, California",6320,40,5510,642,3,491
06053010501,"Census Tract 105.01, Monterey County, California",7568,0,4112,335,0,225
06053010504,"Census Tract 105.04, Monterey County, California",4923,9,3779,465,0,239
06053010505,"Census Tract 105.05, Monterey County, California",5769,68,4762,409,0,390
06053010506,"Census Tract 105.06, Monterey County, California",4801,212,3825,1024,19,921
06053010603,"Census Tract 106.03, Monterey County, California",8377,130,5662,434,0,383
06053010604,"Census Tract 106.04, Monterey County, California",5993,44,5207,269,8,136
06053010605,"Census Tract 106.05, Monterey County, California",4769,86,4248,333,0,329
06053010606,"Census Tract 106.06, Monterey County, California",6203,4,5241,939,1,900
06053010607,"Census Tract 106.07, Monterey County, California",4328,23,4112,906,0,901
06053010608,"Census Tract 106.08, Monterey County, California",2940,32,2438,324,5,314
06053010702,"Census Tract 107.02, Monterey County, California",3156,0,333,97,0,1
06053010804,"Census Tract 108.04, Monterey County, California",5563,2,5227,751,0,745
06053010900,"Census Tract 109, Monterey County, California",25,0,0,0,0,0
06053011001,"Census Tract 110.01, Monterey County, California",3283,83,177,201,10,60
06053011002,"Census Tract 110.02, Monterey County, California",2237,11,428,303,0,247
06053011101,"Census Tract 111.01, Monterey County, California",618,0,342,93,0,42
06053011103,"Census Tract 111.03, Monterey County, California",4665,0,4454,680,0,674
06053011104,"Census Tract 111.04, Monterey County, California",5085,0,4534,882,0,755
06053011105,"Census Tract 111.05, Monterey County, California",6003,0,5571,1125,0,1052
06053011106,"Census Tract 111.06, Monterey County, California",1309,0,822,58,0,58
06053011202,"Census Tract 112.02, Monterey County, California",7265,174,6285,997,162,787
06053011203,"Census Tract 112.03, Monterey County, California",6709,110,6388,761,0,752
06053011204,"Census Tract 112.04, Monterey County, California",4014,19,3804,798,0,798
06053011302,"Census Tract 113.02, Monterey County, California",6040,0,5357,1509,0,1495
06053011303,"Census Tract 113.03, Monterey County, California",4208,0,2311,276,0,276
06053011305,"Census Tract 113.05, Monterey County, California",4310,0,3683,494,0,481
06053011306,"Census Tract 113.06, Monterey County, California",3233,113,3027,563,0,563
06053011400,"Census Tract 114, Monterey County, California",3248,37,1183,323,0,175
06053011502,"Census Tract 115.02, Monterey County, California",1753,19,574,340,19,141
06053011604,"Census Tract 116.04, Monterey County, California",2249,25,557,233,25,99
06053011605,"Census Tract 116.05, Monterey County, California",3130,0,81,222,0,23
06053011606,"Census Tract 116.06, Monterey County, California",2910,55,298,237,32,19
06053011700,"Census Tract 117, Monterey County, California",3747,5,267,127,2,6
06053011801,"Census Tract 118.01, Monterey County, California",1903,0,0,35,0,0
06053011802,"Census Tract 118.02, Monterey County, California",1886,2,143,19,0,0
06053011901,"Census Tract 119.01, Monterey County, California",1743,0,83,18,0,12
06053011902,"Census Tract 119.02, Monterey County, California",1798,12,66,83,0,0
06053012000,"Census Tract 120, Monterey County, California",4103,0,800,200,0,9
06053012100,"Census Tract 121, Monterey County, California",2160,21,305,98,3,1
06053012200,"Census Tract 122, Monterey County, California",2439,21,204,124,0,9
06053012302,"Census Tract 123.02, Monterey County, California",2249,15,224,101,0,0
06053012401,"Census Tract 124.01, Monterey County, California",1660,3,56,112,3,3
06053012402,"Census Tract 124.02, Monterey County, California",2761,36,91,220,1,20
06053012503,"Census Tract 125.03, Monterey County, California",2510,163,412,211,57,0
06053012504,"Census Tract 125.04, Monterey County, California",2573,0,850,558,0,307
06053012601,"Census Tract 126.01, Monterey County, California",208,15,35,8,1,1
06053012700,"Census Tract 127, Monterey County, California",3080,101,392,231,17,61
06053012800,"Census Tract 128, Monterey County, California",4725,19,286,181,0,12
06053013000,"Census Tract 130, Monterey County, California",3698,186,655,404,32,117
06053013100,"Census Tract 131, Monterey County, California",2509,269,167,112,0,0
06053013200,"Census Tract 132, Monterey County, California",4218,31,383,178,0,84
06053013300,"Census Tract 133, Monterey County, California",5762,139,1563,1252,20,819
06053013400,"Census Tract 134, Monterey County, California",1515,30,155,74,4,3
