GEO_ID,NAME,poptotal,popblack,pophispanic,poortotal,poorblack,poorhispanic
1400000US13051010806,"Census Tract 108.06, Chatham County, Georgia",6025,2297,408,175,47,21
1400000US13051010807,"Census Tract 108.07, Chatham County, Georgia",7058,2946,740,1179,451,81
1400000US13051010810,"Census Tract 108.10, Chatham County, Georgia",5263,1980,199,198,85,0
1400000US13051010811,"Census Tract 108.11, Chatham County, Georgia",4960,773,612,256,32,61
1400000US13051010812,"Census Tract 108.12, Chatham County, Georgia",4079,648,148,0,0,0
1400000US13051010813,"Census Tract 108.13, Chatham County, Georgia",5051,1019,1252,1285,356,296
1400000US13051010814,"Census Tract 108.14, Chatham County, Georgia",4166,1507,413,231,0,114
1400000US13051010815,"Census Tract 108.15, Chatham County, Georgia",2315,758,499,32,0,0
1400000US13051010816,"Census Tract 108.16, Chatham County, Georgia",2265,967,203,227,92,1
1400000US13051010817,"Census Tract 108.17, Chatham County, Georgia",3292,1242,626,132,0,0
1400000US13051010818,"Census Tract 108.18, Chatham County, Georgia",1845,714,440,546,356,24
1400000US13051010819,"Census Tract 108.19, Chatham County, Georgia",3410,1494,500,138,117,0
1400000US13051010820,"Census Tract 108.20, Chatham County, Georgia",1459,448,193,60,0,0
1400000US13051010821,"Census Tract 108.21, Chatham County, Georgia",1908,202,30,41,0,0
1400000US13051010901,"Census Tract 109.01, Chatham County, Georgia",4024,2082,531,1026,475,264
1400000US13051011004,"Census Tract 110.04, Chatham County, Georgia",3532,257,16,274,246,0
1400000US13051011005,"Census Tract 110.05, Chatham County, Georgia",4716,82,0,198,0,0
1400000US13051011006,"Census Tract 110.06, Chatham County, Georgia",4250,95,90,137,0,12
1400000US13051011007,"Census Tract 110.07, Chatham County, Georgia",2927,194,192,168,0,0
1400000US13051011008,"Census Tract 110.08, Chatham County, Georgia",4171,530,178,450,111,6
1400000US13051011104,"Census Tract 111.04, Chatham County, Georgia",5201,154,439,324,32,50
1400000US13051011107,"Census Tract 111.07, Chatham County, Georgia",3644,36,84,50,0,11
1400000US13051011108,"Census Tract 111.08, Chatham County, Georgia",3049,129,177,55,0,0
1400000US13051011110,"Census Tract 111.10, Chatham County, Georgia",1601,24,0,67,0,0
1400000US13051011111,"Census Tract 111.11, Chatham County, Georgia",1720,7,5,158,0,0
1400000US13051011112,"Census Tract 111.12, Chatham County, Georgia",3155,34,29,186,2,0
1400000US13051011113,"Census Tract 111.13, Chatham County, Georgia",4080,81,0,65,0,0
1400000US13051011114,"Census Tract 111.14, Chatham County, Georgia",2385,55,348,159,0,0
1400000US13051011115,"Census Tract 111.15, Chatham County, Georgia",2981,213,169,227,0,0
1400000US13051011200,"Census Tract 112, Chatham County, Georgia",1595,413,95,504,367,34
1400000US13051011300,"Census Tract 113, Chatham County, Georgia",1966,525,108,493,100,55
1400000US13051011400,"Census Tract 114, Chatham County, Georgia",1614,447,76,562,126,39
1400000US13051011500,"Census Tract 115, Chatham County, Georgia",2426,369,84,179,1,0
1400000US13051011600,"Census Tract 116, Chatham County, Georgia",2171,2066,99,375,369,0
1400000US13051011700,"Census Tract 117, Chatham County, Georgia",1955,894,86,1015,699,36
1400000US13051011800,"Census Tract 118, Chatham County, Georgia",1059,497,56,484,434,1
1400000US13051011900,"Census Tract 119, Chatham County, Georgia",2033,308,38,684,232,21
1400000US13051980000,"Census Tract 9800, Chatham County, Georgia",0,0,0,0,0,0
1400000US13051990000,"Census Tract 9900, Chatham County, Georgia",0,0,0,0,0,0
1400000US13053020100,"Census Tract 201, Chattahoochee County, Georgia",2425,798,0,804,409,0
1400000US13053020201,"Census Tract 202.01, Chattahoochee County, Georgia",561,8,79,12,0,0
1400000US13053020203,"Census Tract 202.03, Chattahoochee County, Georgia",1568,300,314,180,8,45
1400000US13053020205,"Census Tract 202.05, Chattahoochee County, Georgia",2467,189,583,272,12,141
1400000US13053020206,"Census Tract 202.06, Chattahoochee County, Georgia",0,0,0,0,0,0
1400000US13055010100,"Census Tract 101, Chattooga County, Georgia",2114,63,22,350,0,0
1400000US13055010201,"Census Tract 102.01, Chattooga County, Georgia",3034,128,218,414,0,72
1400000US13055010202,"Census Tract 102.02, Chattooga County, Georgia",3240,5,801,909,0,454
1400000US13055010300,"Census Tract 103, Chattooga County, Georgia",2661,4,0,903,4,0
1400000US13055010401,"Census Tract 104.01, Chattooga County, Georgia",1797,88,0,258,7,0
1400000US13055010402,"Census Tract 104.02, Chattooga County, Georgia",2989,83,35,773,77,0
1400000US13055010501,"Census Tract 105.01, Chattooga County, Georgia",1397,58,119,223,9,119
1400000US13055010502,"Census Tract 105.02, Chattooga County, Georgia",2990,673,53,727,155,9
1400000US13055010600,"Census Tract 106, Chattooga County, Georgia",2550,60,15,249,0,6
1400000US13057090101,"Census Tract 901.01, Cherokee County, Georgia",4496,34,136,259,0,0
1400000US13057090102,"Census Tract 901.02, Cherokee County, Georgia",4002,73,144,395,22,22
1400000US13057090103,"Census Tract 901.03, Cherokee County, Georgia",2091,0,40,25,0,0
1400000US13057090201,"Census Tract 902.01, Cherokee County, Georgia",2283,15,18,418,0,0
1400000US13057090202,"Census Tract 902.02, Cherokee County, Georgia",5958,115,331,456,15,15
1400000US13057090301,"Census Tract 903.01, Cherokee County, Georgia",5336,83,213,136,0,22
1400000US13057090302,"Census Tract 903.02, Cherokee County, Georgia",2443,0,0,35,0,0
1400000US13057090303,"Census Tract 903.03, Cherokee County, Georgia",5535,323,81,78,0,0
1400000US13057090401,"Census Tract 904.01, Cherokee County, Georgia",4968,337,1981,1174,44,729
1400000US13057090402,"Census Tract 904.02, Cherokee County, Georgia",4922,70,884,56,0,0
1400000US13057090503,"Census Tract 905.03, Cherokee County, Georgia",4572,65,166,377,0,0
1400000US13057090504,"Census Tract 905.04, Cherokee County, Georgia",5212,0,122,0,0,0
1400000US13057090505,"Census Tract 905.05, Cherokee County, Georgia",4835,65,33,13,6,1
1400000US13057090506,"Census Tract 905.06, Cherokee County, Georgia",4590,65,43,353,30,0
1400000US13057090507,"Census Tract 905.07, Cherokee County, Georgia",3082,19,0,15,0,0
1400000US13057090603,"Census Tract 906.03, Cherokee County, Georgia",6117,1112,1074,380,243,94
1400000US13057090604,"Census Tract 906.04, Cherokee County, Georgia",2780,86,1171,830,86,613
1400000US13057090605,"Census Tract 906.05, Cherokee County, Georgia",3819,1,2027,942,1,758
1400000US13057090606,"Census Tract 906.06, Cherokee County, Georgia",3859,89,347,277,39,0
1400000US13057090703,"Census Tract 907.03, Cherokee County, Georgia",4385,367,407,173,0,11
1400000US13057090704,"Census Tract 907.04, Cherokee County, Georgia",4579,40,602,130,0,0
1400000US13057090705,"Census Tract 907.05, Cherokee County, Georgia",2248,91,108,0,0,0
1400000US13057090706,"Census Tract 907.06, Cherokee County, Georgia",4835,213,276,73,73,0
1400000US13057090707,"Census Tract 907.07, Cherokee County, Georgia",4208,27,1328,1203,27,583
1400000US13057090708,"Census Tract 907.08, Cherokee County, Georgia",5757,1734,633,185,0,0
1400000US13057090709,"Census Tract 907.09, Cherokee County, Georgia",2452,23,0,5,0,0
1400000US13057090710,"Census Tract 907.10, Cherokee County, Georgia",3769,800,172,18,0,4
1400000US13057090805,"Census Tract 908.05, Cherokee County, Georgia",4282,77,768,501,0,218
1400000US13057090806,"Census Tract 908.06, Cherokee County, Georgia",4701,536,144,148,19,0
1400000US13057090807,"Census Tract 908.07, Cherokee County, Georgia",6650,171,487,399,0,238
1400000US13057090808,"Census Tract 908.08, Cherokee County, Georgia",6464,470,620,226,0,104
1400000US13057090809,"Census Tract 908.09, Cherokee County, Georgia",3701,56,110,214,0,0
1400000US13057090810,"Census Tract 908.10, Cherokee County, Georgia",4124,336,90,155,0,0
1400000US13057090905,"Census Tract 909.05, Cherokee County, Georgia",4783,382,666,569,43,269
1400000US13057090906,"Census Tract 909.06, Cherokee County, Georgia",6204,488,337,169,20,0
1400000US13057090907,"Census Tract 909.07, Cherokee County, Georgia",4522,0,857,174,0,0
1400000US13057090908,"Census Tract 909.08, Cherokee County, Georgia",5854,541,361,58,0,0
1400000US13057090909,"Census Tract 909.09, Cherokee County, Georgia",5935,790,1010,316,80,0
1400000US13057090910,"Census Tract 909.10, Cherokee County, Georgia",4195,433,911,272,26,127
1400000US13057090911,"Census Tract 909.11, Cherokee County, Georgia",4832,226,358,35,0,0
1400000US13057090912,"Census Tract 909.12, Cherokee County, Georgia",3854,0,450,632,0,365
1400000US13057091001,"Census Tract 910.01, Cherokee County, Georgia",4514,609,385,551,156,141
1400000US13057091006,"Census Tract 910.06, Cherokee County, Georgia",4710,43,315,204,12,61
1400000US13057091007,"Census Tract 910.07, Cherokee County, Georgia",6963,378,469,120,0,0
1400000US13057091009,"Census Tract 910.09, Cherokee County, Georgia",5556,731,647,249,0,0
1400000US13057091010,"Census Tract 910.10, Cherokee County, Georgia",3158,271,73,134,0,0
1400000US13057091011,"Census Tract 910.11, Cherokee County, Georgia",4463,708,201,669,0,0
1400000US13057091012,"Census Tract 910.12, Cherokee County, Georgia",3624,37,979,510,0,312
1400000US13057091013,"Census Tract 910.13, Cherokee County, Georgia",4565,1039,343,388,0,123
1400000US13057091014,"Census Tract 910.14, Cherokee County, Georgia",4414,1024,1169,1022,543,243
1400000US13057091101,"Census Tract 911.01, Cherokee County, Georgia",6028,158,185,141,0,0
1400000US13057091104,"Census Tract 911.04, Cherokee County, Georgia",5053,653,264,283,139,0
1400000US13057091105,"Census Tract 911.05, Cherokee County, Georgia",5371,249,1436,534,0,261
1400000US13057091106,"Census Tract 911.06, Cherokee County, Georgia",4852,491,449,263,110,61
1400000US13057091107,"Census Tract 911.07, Cherokee County, Georgia",3466,252,20,439,0,0
1400000US13057091108,"Census Tract 911.08, Cherokee County, Georgia",1654,0,149,0,0,0
1400000US13059000100,"Census Tract 1, Clarke County, Georgia",2482,303,108,2093,155,83
1400000US13059000401,"Census Tract 4.01, Clarke County, Georgia",1227,55,175,394,36,33
1400000US13059000402,"Census Tract 4.02, Clarke County, Georgia",560,89,27,436,71,24
1400000US13059000600,"Census Tract 6, Clarke County, Georgia",2300,1004,50,932,626,0
1400000US13059000900,"Census Tract 9, Clarke County, Georgia",3991,2883,176,2113,1572,94
1400000US13059001200,"Census Tract 12, Clarke County, Georgia",3023,362,238,365,170,0
1400000US13059001700,"Census Tract 17, Clarke County, Georgia",2008,520,431,245,129,2
1400000US13059001800,"Census Tract 18, Clarke County, Georgia",2159,183,166,306,29,0
1400000US13059001900,"Census Tract 19, Clarke County, Georgia",3217,504,317,833,342,31
1400000US13059002000,"Census Tract 20, Clarke County, Georgia",2054,98,58,222,22,21
1400000US13059002100,"Census Tract 21, Clarke County, Georgia",2901,49,97,1258,0,30
1400000US13059002200,"Census Tract 22, Clarke County, Georgia",2573,79,105,726,23,19
1400000US13059030101,"Census Tract 301.01, Clarke County, Georgia",2775,91,192,2154,64,73
1400000US13059030102,"Census Tract 301.02, Clarke County, Georgia",2403,1298,93,933,530,55
1400000US13059030200,"Census Tract 302, Clarke County, Georgia",4717,2948,56,2132,1336,13
1400000US13059130300,"Census Tract 1303, Clarke County, Georgia",6093,2201,2336,1083,262,691
1400000US13059130400,"Census Tract 1304, Clarke County, Georgia",6413,1856,1090,983,389,14
1400000US13059130500,"Census Tract 1305, Clarke County, Georgia",3062,1229,426,368,97,170
1400000US13059130601,"Census Tract 1306.01, Clarke County, Georgia",4247,1139,800,620,491,0
1400000US13059130602,"Census Tract 1306.02, Clarke County, Georgia",3167,228,185,1266,124,116
1400000US13059130701,"Census Tract 1307.01, Clarke County, Georgia",3612,911,198,286,145,0
1400000US13059130702,"Census Tract 1307.02, Clarke County, Georgia",2431,921,209,84,84,0
1400000US13059140300,"Census Tract 1403, Clarke County, Georgia",5385,2793,1099,817,414,277
1400000US13059140400,"Census Tract 1404, Clarke County, Georgia",3527,768,2104,687,23,597
1400000US13059140500,"Census Tract 1405, Clarke County, Georgia",1670,959,196,663,444,109
1400000US13059140600,"Census Tract 1406, Clarke County, Georgia",5022,1579,406,577,199,129
1400000US13059150300,"Census Tract 1503, Clarke County, Georgia",3301,1118,65,491,264,23
1400000US13059150400,"Census Tract 1504, Clarke County, Georgia",4129,384,146,2565,261,74
1400000US13059150500,"Census Tract 1505, Clarke County, Georgia",4896,1172,301,1692,333,97
1400000US13059150600,"Census Tract 1506, Clarke County, Georgia",3708,1337,36,1074,363,5
1400000US13059150701,"Census Tract 1507.01, Clarke County, Georgia",4300,950,231,862,396,18
1400000US13059150702,"Census Tract 1507.02, Clarke County, Georgia",1459,515,81,64,0,22
1400000US13059150800,"Census Tract 1508, Clarke County, Georgia",6707,2247,615,745,357,64
1400000US13059150900,"Census Tract 1509, Clarke County, Georgia",4231,1277,140,634,383,0
1400000US13061960300,"Census Tract 9603, Clay County, Georgia",2878,1601,10,941,743,0
1400000US13063040202,"Census Tract 402.02, Clayton County, Georgia",2819,2229,197,428,388,13
1400000US13063040203,"Census Tract 402.03, Clayton County, Georgia",3840,3318,84,327,293,0
1400000US13063040204,"Census Tract 402.04, Clayton County, Georgia",5045,4640,289,857,805,23
1400000US13063040302,"Census Tract 403.02, Clayton County, Georgia",5860,3428,1254,1449,482,461
1400000US13063040306,"Census Tract 403.06, Clayton County, Georgia",4465,3180,1221,1166,790,272
1400000US13063040307,"Census Tract 403.07, Clayton County, Georgia",4393,1495,1152,638,299,155
1400000US13063040308,"Census Tract 403.08, Clayton County, Georgia",3499,1880,679,888,511,95
1400000US13063040309,"Census Tract 403.09, Clayton County, Georgia",3045,1972,273,717,690,3
1400000US13063040310,"Census Tract 403.10, Clayton County, Georgia",3903,1808,1380,995,301,431
1400000US13063040407,"Census Tract 404.07, Clayton County, Georgia",3927,1669,698,365,140,63
1400000US13063040409,"Census Tract 404.09, Clayton County, Georgia",5887,3446,957,610,306,95
1400000US13063040410,"Census Tract 404.10, Clayton County, Georgia",8082,4956,2147,902,522,181
1400000US13063040414,"Census Tract 404.14, Clayton County, Georgia",1829,771,714,404,95,290
1400000US13063040416,"Census Tract 404.16, Clayton County, Georgia",3624,1662,1344,721,371,153
1400000US13063040417,"Census Tract 404.17, Clayton County, Georgia",6941,5881,543,1547,1191,135
1400000US13063040418,"Census Tract 404.18, Clayton County, Georgia",1824,411,669,27,0,0
1400000US13063040419,"Census Tract 404.19, Clayton County, Georgia",6458,4330,376,1138,941,35
1400000US13063040420,"Census Tract 404.20, Clayton County, Georgia",7498,3285,1388,1095,149,0
1400000US13063040421,"Census Tract 404.21, Clayton County, Georgia",5567,4641,45,466,68,0
1400000US13063040422,"Census Tract 404.22, Clayton County, Georgia",2396,1819,585,808,408,400
1400000US13063040423,"Census Tract 404.23, Clayton County, Georgia",4622,3358,770,1298,751,478
1400000US13063040424,"Census Tract 404.24, Clayton County, Georgia",2844,1930,707,142,55,87
1400000US13063040425,"Census Tract 404.25, Clayton County, Georgia",5130,2430,954,1419,1142,36
1400000US13063040426,"Census Tract 404.26, Clayton County, Georgia",2832,1524,557,594,449,0
1400000US13063040427,"Census Tract 404.27, Clayton County, Georgia",4992,3358,895,214,113,47
1400000US13063040509,"Census Tract 405.09, Clayton County, Georgia",4392,4081,197,783,778,0
1400000US13063040510,"Census Tract 405.10, Clayton County, Georgia",4303,3614,14,1174,1050,0
1400000US13063040512,"Census Tract 405.12, Clayton County, Georgia",5207,4535,301,1090,737,186
1400000US13063040513,"Census Tract 405.13, Clayton County, Georgia",5322,4197,287,774,569,88
1400000US13063040518,"Census Tract 405.18, Clayton County, Georgia",5704,4228,789,1303,1132,33
1400000US13063040519,"Census Tract 405.19, Clayton County, Georgia",4359,4098,36,1412,1304,36
1400000US13063040521,"Census Tract 405.21, Clayton County, Georgia",3992,2538,949,1201,845,397
1400000US13063040522,"Census Tract 405.22, Clayton County, Georgia",4378,3255,237,918,843,31
1400000US13063040523,"Census Tract 405.23, Clayton County, Georgia",2831,2357,95,369,354,33
1400000US13063040525,"Census Tract 405.25, Clayton County, Georgia",2908,2533,139,537,491,0
1400000US13063040527,"Census Tract 405.27, Clayton County, Georgia",4010,3726,0,187,147,0
1400000US13063040528,"Census Tract 405.28, Clayton County, Georgia",2937,1914,708,725,341,296
1400000US13063040529,"Census Tract 405.29, Clayton County, Georgia",3104,2704,211,635,613,1
1400000US13063040530,"Census Tract 405.30, Clayton County, Georgia",3788,2425,755,355,307,0
1400000US13063040531,"Census Tract 405.31, Clayton County, Georgia",2356,2025,170,408,361,0
1400000US13063040532,"Census Tract 405.32, Clayton County, Georgia",1517,1262,104,252,136,104
1400000US13063040533,"Census Tract 405.33, Clayton County, Georgia",4829,3809,614,477,319,156
1400000US13063040534,"Census Tract 405.34, Clayton County, Georgia",2729,2408,113,319,302,0
1400000US13063040535,"Census Tract 405.35, Clayton County, Georgia",3498,3201,285,723,723,0
1400000US13063040536,"Census Tract 405.36, Clayton County, Georgia",3512,2819,8,1478,1336,0
